age,employment_status,annual_income,avg_monthly_balance,num_deposits_per_month,debit_card_spending,credit_score,num_open_loans,total_outstanding_debt,late_payment_count,loan_default_history,loan_application_amount,loan_repayment_history,debt_to_income_ratio,credit_risk
43,Employed,138354.0,2645.0,13,6838,615.0,2,86214.0,0,0,38911,Good,0.623,0
45,Employed,95095.0,4747.0,9,4414,787.0,0,45339.0,2,0,25948,Excellent,0.477,0
41,Self-Employed,52590.0,100.0,4,2241,695.0,0,6968.0,2,0,23914,Average,0.132,0
44,Employed,79747.0,4274.0,1,3540,777.0,0,27126.0,3,0,16411,Excellent,0.34,0
45,Employed,75563.0,1960.0,11,3025,823.0,4,32134.0,0,0,17994,Good,0.425,0
65,Self-Employed,72672.0,1071.0,2,3629,595.0,4,47912.0,0,0,30583,Average,0.659,1
52,Employed,101383.0,4249.0,5,5281,776.0,2,15641.0,0,0,9562,Good,0.154,0
52,Self-Employed,100967.0,6920.0,7,5673,574.0,4,38439.0,1,0,29135,Average,0.381,1
25,Employed,51285.0,1800.0,5,1862,601.0,2,9027.0,0,0,22021,Poor,0.176,1
56,Employed,78286.0,100.0,12,956,620.0,1,26669.0,2,0,18076,Average,0.341,1
62,Employed,44551.0,2891.0,15,2198,718.0,1,4936.0,2,0,13695,Good,0.111,0
62,Unemployed,33104.0,1894.0,6,1629,682.0,2,11404.0,2,0,14569,Good,0.344,0
59,Self-Employed,47423.0,1518.0,12,1604,667.0,1,6312.0,0,0,17610,Good,0.133,1
36,Self-Employed,52740.0,2657.0,1,671,691.0,1,16213.0,0,0,5082,Good,0.307,0
53,Employed,22053.0,100.0,5,1654,724.0,4,12186.0,1,1,14832,Excellent,0.553,0
41,Employed,88280.0,2744.0,6,3408,730.0,3,57598.0,1,0,21801,Excellent,0.652,0
29,Employed,15000.0,1403.0,1,308,762.0,2,1140.0,1,0,3034,Good,0.076,0
26,Employed,200000.0,9587.0,2,8861,817.0,2,18550.0,1,0,60000,Average,0.093,0
65,Employed,125633.0,7269.0,6,3605,678.0,3,9919.0,0,0,47562,Average,0.079,0
55,Employed,47645.0,2374.0,13,100,641.0,2,23620.0,1,0,1571,Average,0.496,1
59,Employed,55286.0,3540.0,7,1662,726.0,6,12005.0,0,0,21403,Excellent,0.217,0
42,Unemployed,64973.0,2804.0,2,3150,594.0,0,21838.0,1,0,13422,Good,0.336,1
61,Employed,39777.0,3471.0,1,1682,629.0,1,26294.0,2,0,7849,Good,0.661,1
25,Unemployed,61147.0,1421.0,6,3135,755.0,3,7519.0,2,0,23556,Excellent,0.123,0
62,Employed,50812.0,3375.0,15,961,671.0,2,29467.0,0,0,5212,Good,0.58,1
43,Employed,52221.0,223.0,11,676,589.0,4,0.0,1,0,12676,Good,0.0,0
37,Employed,60772.0,100.0,10,2379,568.0,3,11495.0,1,0,1000,Good,0.189,1
32,Employed,26706.0,2212.0,15,1716,684.0,1,11171.0,2,0,11274,Good,0.418,0
43,Employed,56210.0,1848.0,14,1226,766.0,2,28052.0,1,0,19675,Good,0.499,0
36,Employed,60173.0,1648.0,11,2020,765.0,4,20449.0,1,0,10449,Poor,0.34,0
23,Employed,59039.0,1643.0,5,2796,688.0,4,37123.0,1,0,6166,Good,0.629,0
50,Self-Employed,48844.0,,3,2163,831.0,1,16704.0,1,1,15705,Good,0.342,0
42,Self-Employed,102838.0,5246.0,11,5161,672.0,3,19858.0,2,0,30380,Good,0.193,0
29,Self-Employed,45278.0,774.0,14,1494,670.0,1,27356.0,7,0,7677,Good,0.604,1
49,Employed,62325.0,3427.0,9,3880,487.0,3,43791.0,1,0,9185,Good,0.703,1
57,Employed,112263.0,7065.0,1,2795,646.0,1,46516.0,0,0,21320,Excellent,0.414,0
43,Employed,52651.0,1048.0,15,1696,744.0,3,35480.0,0,0,24300,Poor,0.674,0
33,Employed,61886.0,2361.0,9,2439,797.0,2,7324.0,4,0,15862,Average,0.118,0
52,Employed,52160.0,2638.0,1,1193,618.0,4,9322.0,0,0,16806,Good,0.179,1
43,Employed,108623.0,1481.0,15,4759,715.0,2,27163.0,1,0,19265,Excellent,0.25,0
65,Employed,47731.0,1314.0,13,810,759.0,2,30512.0,2,0,9439,Excellent,0.639,0
37,Employed,111406.0,1535.0,7,6022,681.0,3,44671.0,1,0,24595,Good,0.401,0
60,Employed,51954.0,100.0,1,2498,509.0,3,0.0,0,0,15418,Average,0.0,1
41,Self-Employed,34282.0,1610.0,13,1776,699.0,2,4079.0,2,0,12887,Poor,0.119,0
22,Employed,79917.0,905.0,13,2478,737.0,2,0.0,1,0,10478,Average,0.0,0
57,Unemployed,46515.0,2084.0,6,2791,609.0,4,6968.0,2,1,13267,Good,0.15,1
26,Self-Employed,77371.0,1780.0,11,2040,661.0,1,26175.0,0,1,11431,Average,0.338,0
64,Employed,15000.0,1905.0,13,374,593.0,2,0.0,2,0,10669,Poor,0.0,1
38,Self-Employed,55158.0,2305.0,9,1651,487.0,2,1446.0,0,0,11618,Good,0.026,1
50,Self-Employed,42715.0,587.0,7,794,757.0,2,1408.0,1,0,14870,Good,0.033,0
42,Employed,30647.0,100.0,12,889,680.0,4,17264.0,1,0,11340,Good,0.563,0
53,Employed,40571.0,1083.0,11,432,800.0,2,17284.0,1,0,10548,Good,0.426,0
50,Unemployed,40117.0,1449.0,15,1203,744.0,1,18386.0,2,0,1000,Good,0.458,1
37,Employed,53567.0,1968.0,13,2110,653.0,0,38816.0,2,1,20267,Average,0.725,1
63,Unemployed,25927.0,2159.0,11,1708,674.0,2,10095.0,2,1,5852,Average,0.389,0
52,Employed,65450.0,5497.0,6,2508,722.0,3,3956.0,4,0,9874,Excellent,0.06,0
62,Employed,116600.0,4383.0,5,3122,753.0,1,76943.0,2,0,18145,Excellent,0.66,0
34,Employed,64190.0,908.0,13,495,704.0,2,13629.0,4,0,24941,Good,0.212,0
30,Employed,85822.0,3090.0,3,1985,763.0,3,26131.0,1,0,24904,Excellent,0.304,0
56,Self-Employed,100418.0,2470.0,11,1875,658.0,0,67837.0,1,0,39462,Excellent,0.676,0
54,Unemployed,108571.0,4363.0,2,3708,605.0,4,38342.0,1,0,16200,Excellent,0.353,1
29,Employed,153839.0,7290.0,2,8454,675.0,2,3698.0,0,0,29565,Good,0.024,0
62,Employed,41795.0,1791.0,9,592,695.0,0,29725.0,2,1,15807,Good,0.711,1
48,Self-Employed,37046.0,2603.0,13,1278,590.0,2,8531.0,1,0,10511,Good,0.23,0
31,Employed,84626.0,4689.0,3,100,580.0,2,37955.0,3,0,29187,Excellent,0.449,1
34,Employed,81197.0,4004.0,7,3442,714.0,1,14371.0,2,0,30900,Poor,0.177,0
59,Employed,84264.0,1768.0,14,3802,650.0,1,28758.0,2,0,22554,Poor,0.341,0
39,Self-Employed,155468.0,6397.0,14,7461,,2,74473.0,1,0,40095,Poor,0.479,0
35,Self-Employed,55345.0,,4,2688,653.0,2,22034.0,2,1,16105,Excellent,0.398,1
48,Employed,69527.0,3454.0,14,2885,794.0,2,36891.0,2,0,31651,Average,0.531,0
44,Employed,32076.0,100.0,7,837,775.0,2,17274.0,1,1,10246,Good,0.539,0
28,Unemployed,177996.0,10496.0,6,5818,587.0,1,21285.0,2,0,53989,Average,0.12,1
63,Employed,45706.0,3509.0,11,1981,640.0,2,28377.0,0,0,11140,Excellent,0.621,1
29,Employed,46424.0,4376.0,15,2246,744.0,4,9616.0,1,0,18138,Good,0.207,0
53,Employed,45450.0,100.0,10,1901,725.0,1,0.0,2,1,17784,Average,0.0,0
53,Self-Employed,38576.0,1074.0,15,778,677.0,5,27320.0,2,0,14235,Good,0.708,0
39,Employed,36824.0,100.0,15,487,595.0,3,18934.0,0,0,14423,Poor,0.514,0
23,Employed,41235.0,295.0,11,579,629.0,2,12110.0,3,1,1000,Good,0.294,0
30,Employed,25949.0,1967.0,14,1765,641.0,3,5456.0,1,0,5174,Good,0.21,0
60,Employed,35709.0,696.0,4,100,701.0,4,7939.0,1,1,11999,Good,0.222,0
62,Employed,160656.0,7741.0,3,7143,808.0,2,58819.0,5,0,14274,Excellent,0.366,0
21,Employed,82430.0,6167.0,11,4988,628.0,2,35981.0,1,0,39218,Good,0.437,1
49,Employed,91522.0,6102.0,4,2165,603.0,1,56589.0,2,0,27444,Good,0.618,0
54,Employed,105088.0,3351.0,2,4482,672.0,4,8316.0,1,0,2937,Excellent,0.079,0
33,Employed,150823.0,2629.0,11,5324,757.0,3,26319.0,2,1,32591,Good,0.175,0
21,Employed,20760.0,731.0,14,557,571.0,1,1821.0,1,0,7192,Good,0.088,0
54,Unemployed,27963.0,1773.0,2,574,789.0,3,5732.0,3,0,4904,Good,0.205,0
49,Self-Employed,35350.0,1089.0,4,550,667.0,1,33933.0,0,0,8911,Average,0.96,1
33,Employed,42478.0,2454.0,11,1968,625.0,3,31455.0,0,0,12403,Average,0.741,0
49,Self-Employed,46620.0,100.0,3,613,560.0,2,30388.0,2,0,4471,Average,0.652,0
59,Employed,43013.0,4163.0,5,1274,733.0,1,22827.0,2,0,4343,Good,0.531,0
44,Unemployed,62051.0,1068.0,1,1219,667.0,4,38907.0,4,0,6751,Excellent,0.627,0
46,Employed,56078.0,2944.0,7,2551,693.0,1,3979.0,3,1,27838,Good,0.071,0
37,Self-Employed,36958.0,2136.0,4,1380,612.0,1,4358.0,3,0,12700,Good,0.118,0
27,Employed,16623.0,111.0,6,803,656.0,1,0.0,1,1,7958,Average,0.0,0
33,Employed,31857.0,1615.0,2,1678,644.0,0,18522.0,1,1,17673,Good,0.581,1
25,Unemployed,40660.0,2608.0,4,1065,672.0,2,17665.0,1,1,24020,Poor,0.434,0
46,Employed,48011.0,1860.0,5,1354,630.0,1,15640.0,3,0,14837,Average,0.326,1
23,Employed,29548.0,1920.0,6,100,565.0,4,13483.0,0,1,9545,Good,0.456,1
27,Employed,41988.0,1407.0,12,2860,850.0,4,21783.0,4,0,17974,Poor,0.519,0
59,Self-Employed,29527.0,1007.0,1,1441,578.0,2,19171.0,0,0,17844,Average,0.649,1
21,Employed,51323.0,100.0,14,1762,694.0,2,18584.0,1,1,16936,Good,0.362,0
37,Employed,30482.0,1775.0,15,100,547.0,1,17556.0,2,0,11310,Excellent,0.576,1
63,Unemployed,34482.0,3969.0,4,1219,530.0,3,15401.0,0,0,14870,Poor,0.447,1
45,Employed,26777.0,100.0,2,1740,687.0,3,22835.0,2,0,8257,Excellent,0.853,0
23,Employed,50547.0,1543.0,14,715,693.0,3,26659.0,2,0,17791,Good,0.527,0
35,Unemployed,34151.0,895.0,10,2000,775.0,1,12107.0,1,0,4535,Excellent,0.355,0
49,Employed,90565.0,2177.0,1,3738,710.0,4,25973.0,0,1,37747,Excellent,0.287,0
63,Employed,68755.0,1582.0,13,3898,669.0,1,6637.0,2,0,15699,Poor,0.097,0
52,Employed,52927.0,5686.0,14,1417,609.0,8,42930.0,1,0,9107,Good,0.811,1
46,Self-Employed,35471.0,1004.0,15,1646,792.0,0,26859.0,1,0,4352,Excellent,0.757,0
36,Employed,67804.0,178.0,11,2952,750.0,2,23879.0,0,0,10293,Excellent,0.352,0
45,Unemployed,80416.0,6486.0,11,4384,587.0,2,13756.0,2,0,37071,Excellent,0.171,1
48,Self-Employed,59490.0,650.0,9,3029,683.0,3,25266.0,2,0,19183,Excellent,0.425,0
29,Employed,132870.0,6769.0,15,5852,691.0,3,53316.0,2,0,48670,Excellent,0.401,0
21,Self-Employed,70819.0,2190.0,1,2703,654.0,4,13790.0,0,0,23173,Excellent,0.195,0
49,Employed,90905.0,3677.0,2,1883,738.0,2,2077.0,1,0,46286,Excellent,0.023,0
42,Employed,59192.0,100.0,9,2997,742.0,5,35475.0,2,0,24766,Good,0.599,0
36,Self-Employed,79754.0,4600.0,8,3654,666.0,3,35421.0,0,1,19710,Poor,0.444,0
61,Unemployed,35485.0,3163.0,15,1584,659.0,1,25897.0,1,0,15909,Average,0.73,0
64,Employed,42743.0,1294.0,10,638,792.0,1,14110.0,2,0,2677,Good,0.33,0
61,Employed,66652.0,3498.0,12,1140,750.0,2,32333.0,3,1,25782,Poor,0.485,0
27,Employed,66386.0,3543.0,10,1460,685.0,1,37265.0,0,0,26726,Average,0.561,0
34,Employed,72713.0,1490.0,10,2666,558.0,0,22944.0,1,1,33093,Good,0.316,1
49,Employed,100741.0,881.0,4,2426,706.0,1,53259.0,0,0,31622,Average,0.529,0
39,Employed,25118.0,856.0,2,370,732.0,0,22426.0,1,0,5340,Good,0.893,1
39,Self-Employed,32181.0,1080.0,8,1721,473.0,4,16813.0,1,0,13812,Excellent,0.522,1
22,Employed,62402.0,905.0,3,1000,699.0,3,40002.0,2,0,15643,Good,0.641,0
61,Employed,36927.0,2312.0,10,838,649.0,1,23694.0,0,0,15402,Average,0.642,1
65,Self-Employed,200000.0,4620.0,1,8839,663.0,1,101722.0,1,0,60000,Poor,0.509,1
35,Self-Employed,73038.0,2617.0,2,2252,612.0,1,41036.0,1,0,35004,Excellent,0.562,1
23,Employed,52681.0,1530.0,4,1506,669.0,1,14654.0,1,0,3930,Good,0.278,0
31,Employed,41423.0,2379.0,1,2231,784.0,2,7096.0,1,0,17537,Average,0.171,0
50,Employed,42235.0,2920.0,6,1920,647.0,3,20112.0,0,0,8863,Good,0.476,0
60,Employed,55919.0,3450.0,4,2501,752.0,0,44885.0,0,0,22375,Good,0.803,0
38,Employed,58494.0,4532.0,12,1257,620.0,2,16394.0,2,0,6053,Excellent,0.28,0
22,Self-Employed,42783.0,1832.0,11,1616,737.0,4,20564.0,1,0,23020,Excellent,0.481,0
52,Employed,47328.0,3538.0,6,2749,680.0,1,16428.0,1,0,14309,Poor,0.347,0
28,Employed,115202.0,5747.0,5,2576,706.0,2,72219.0,1,1,10616,Excellent,0.627,0
42,Employed,117779.0,2166.0,11,6562,681.0,2,61578.0,2,0,46066,Average,0.523,0
26,Employed,,4061.0,15,3218,728.0,1,31116.0,2,0,7700,Excellent,0.493,0
32,Employed,26302.0,1397.0,4,568,487.0,0,10529.0,0,0,7651,Excellent,0.4,1
60,Unemployed,73959.0,2907.0,7,870,574.0,4,43638.0,0,0,23342,Average,0.59,1
56,Employed,129307.0,7935.0,12,1848,711.0,1,83866.0,0,1,22346,Good,0.649,0
35,Employed,116829.0,4061.0,7,1464,527.0,3,73913.0,3,0,9039,Poor,0.633,1
48,Employed,82374.0,4432.0,4,2253,640.0,1,7539.0,1,0,15640,Average,0.092,0
65,Unemployed,120261.0,5574.0,4,6455,676.0,1,20615.0,0,1,18411,Good,0.171,1
38,Employed,56639.0,1681.0,4,2206,618.0,4,45602.0,2,0,20098,Good,0.805,1
22,Employed,77695.0,3682.0,8,1391,628.0,3,59147.0,1,0,14775,Excellent,0.761,1
33,Self-Employed,37823.0,2381.0,11,1989,700.0,1,8690.0,1,0,16711,Average,0.23,0
65,Employed,64591.0,4754.0,5,882,756.0,0,9192.0,1,0,18708,Excellent,0.142,0
35,Employed,114271.0,3539.0,12,3798,608.0,5,25881.0,1,0,51335,Excellent,0.226,1
40,Employed,39771.0,2841.0,14,2110,637.0,4,9966.0,2,0,7073,Average,0.251,0
49,Employed,34245.0,1414.0,5,1845,625.0,5,24719.0,2,0,6783,Poor,0.722,1
62,Employed,58030.0,2260.0,9,2439,498.0,1,1544.0,2,0,5624,Good,0.027,1
49,Employed,48554.0,229.0,10,2232,691.0,2,9944.0,0,1,19051,Average,0.205,1
23,Employed,78599.0,2406.0,6,1919,750.0,2,49610.0,2,0,11616,Average,0.631,0
39,Employed,42864.0,731.0,4,737,756.0,4,5710.0,2,0,13737,Average,0.133,0
23,Employed,141525.0,5065.0,14,5149,615.0,2,81947.0,2,0,56275,Average,0.579,1
34,Employed,27059.0,100.0,15,868,586.0,4,10553.0,2,0,1000,Poor,0.39,1
60,Employed,109605.0,4902.0,7,3795,682.0,3,57150.0,1,0,17510,Excellent,0.521,0
24,Unemployed,36113.0,1265.0,8,190,742.0,1,7247.0,1,0,8681,Good,0.201,0
31,Employed,20482.0,1024.0,15,699,692.0,1,7093.0,0,0,4724,Average,0.346,1
51,Employed,62688.0,2313.0,7,3036,702.0,4,20776.0,0,1,17421,Excellent,0.331,0
63,Employed,47813.0,1881.0,6,592,766.0,3,28034.0,4,0,10228,Good,0.586,0
52,Employed,29876.0,1375.0,12,100,625.0,3,8705.0,1,0,15599,Good,0.291,0
47,Employed,21815.0,100.0,14,1776,664.0,1,0.0,1,0,1000,Excellent,0.0,0
50,Employed,54748.0,2638.0,12,2320,803.0,4,32892.0,0,0,1490,Average,0.601,0
63,Employed,94070.0,4148.0,14,1305,665.0,1,2578.0,0,0,1678,Excellent,0.027,0
22,Employed,75873.0,2208.0,15,2370,585.0,1,49038.0,2,0,11991,Excellent,0.646,0
29,Self-Employed,56742.0,966.0,2,2252,630.0,5,9744.0,2,0,12485,Average,0.172,0
48,Employed,71572.0,2184.0,5,2950,610.0,4,25419.0,0,0,23578,Average,0.355,0
51,Employed,54183.0,2208.0,6,1356,707.0,4,8189.0,1,0,20167,Average,0.151,0
54,Employed,25053.0,953.0,11,1142,613.0,3,10270.0,2,0,1576,Excellent,0.41,0
35,Employed,25175.0,100.0,12,805,700.0,2,18155.0,2,1,14516,Excellent,0.721,0
45,Employed,49185.0,3183.0,2,806,625.0,1,27554.0,1,0,9916,Good,0.56,0
56,Employed,50349.0,1456.0,9,2148,521.0,2,2241.0,1,0,19050,Excellent,0.045,1
28,Employed,87827.0,3377.0,10,1595,703.0,1,54192.0,3,1,27539,Good,0.617,1
29,Self-Employed,83417.0,2142.0,4,4224,691.0,2,42222.0,1,0,31543,Good,0.506,1
57,Self-Employed,76720.0,4077.0,15,574,719.0,2,46971.0,2,0,18383,Good,0.612,0
65,Employed,47143.0,3140.0,15,2163,630.0,0,17621.0,0,0,7225,Excellent,0.374,0
59,Employed,25738.0,935.0,5,1701,622.0,2,11106.0,1,0,2063,Excellent,0.432,0
52,Self-Employed,68991.0,2974.0,5,1790,710.0,4,6905.0,1,1,26580,Excellent,0.1,0
37,Employed,73419.0,1827.0,7,2572,794.0,0,49969.0,0,0,32864,Average,0.681,0
55,Employed,15000.0,860.0,9,386,681.0,0,1354.0,2,0,1000,Average,0.09,0
57,Employed,34759.0,100.0,12,1070,712.0,3,21845.0,1,1,18695,Average,0.628,0
39,Employed,37609.0,377.0,9,1388,656.0,4,4125.0,1,0,6311,Excellent,0.11,0
64,Employed,58699.0,1974.0,6,1161,564.0,3,28155.0,1,1,18366,Average,0.48,1
49,Employed,35357.0,839.0,9,1792,753.0,2,27112.0,0,0,15340,Good,0.767,0
27,Employed,53858.0,308.0,4,1740,748.0,3,10397.0,0,1,8542,Excellent,0.193,0
48,Employed,48986.0,2270.0,15,665,733.0,3,31072.0,3,0,15137,Good,0.634,1
29,Self-Employed,50390.0,1222.0,13,1083,666.0,2,24074.0,1,0,10207,Excellent,0.478,0
48,Employed,37089.0,2775.0,5,532,725.0,4,240.0,0,0,12648,Good,0.006,0
26,Employed,38702.0,2316.0,5,2986,747.0,0,4094.0,3,0,3718,Average,0.106,0
49,Employed,30362.0,1417.0,13,1027,802.0,3,21360.0,3,0,5800,Excellent,0.704,0
37,Self-Employed,67787.0,5532.0,5,1737,754.0,2,19944.0,1,0,3996,Good,0.294,0
36,Self-Employed,75297.0,2422.0,1,3708,685.0,4,25481.0,1,0,23798,Average,0.338,0
43,Employed,35999.0,1708.0,7,1073,582.0,1,17913.0,2,1,4837,Excellent,0.498,1
51,Employed,126936.0,4231.0,6,886,692.0,1,58835.0,1,1,20167,Average,0.464,0
23,Self-Employed,46261.0,3288.0,3,1905,699.0,3,36112.0,1,0,8310,Good,0.781,0
41,Employed,127604.0,6700.0,12,4211,733.0,3,23396.0,3,0,11428,Good,0.183,0
46,Employed,38635.0,100.0,8,2118,782.0,2,22979.0,2,0,12510,Excellent,0.595,0
56,Employed,18042.0,851.0,14,1417,673.0,2,8075.0,0,0,19751,Poor,0.448,0
62,Employed,68617.0,3174.0,6,1726,838.0,1,17785.0,2,0,37119,Good,0.259,0
57,Employed,63057.0,1844.0,11,2426,548.0,4,34321.0,1,0,29599,Good,0.544,1
42,Employed,56050.0,797.0,9,1824,711.0,2,3391.0,0,0,6515,Good,0.06,0
62,Employed,38633.0,1988.0,7,1910,620.0,2,4038.0,2,0,9789,Good,0.105,1
32,Unemployed,53964.0,3294.0,8,2404,537.0,3,38476.0,0,1,12240,Good,0.713,1
62,Self-Employed,41519.0,100.0,12,2141,665.0,2,10800.0,1,0,16901,Good,0.26,0
33,Unemployed,46574.0,100.0,9,1840,571.0,4,29818.0,0,1,9490,Excellent,0.64,1
31,Unemployed,87377.0,100.0,6,3915,668.0,7,62292.0,0,0,23077,Good,0.713,1
36,Employed,60865.0,3537.0,8,1841,683.0,3,20589.0,2,1,27875,Good,0.338,1
28,Employed,76923.0,3172.0,12,702,764.0,0,13747.0,0,0,9655,Excellent,0.179,0
60,Employed,48415.0,1745.0,14,2899,567.0,2,17990.0,2,0,18232,Average,0.372,1
60,Self-Employed,45569.0,4313.0,2,1501,748.0,1,6130.0,2,0,7147,Excellent,0.135,0
65,Employed,29163.0,556.0,1,100,687.0,3,13565.0,1,0,10533,Excellent,0.465,1
22,Unemployed,44872.0,3427.0,9,1327,757.0,2,25799.0,1,0,9979,Excellent,0.575,0
50,Employed,15000.0,100.0,10,195,648.0,1,13135.0,1,0,1000,Good,0.876,0
50,Self-Employed,39754.0,1591.0,6,1148,580.0,2,0.0,0,0,8264,Average,0.0,1
32,Employed,52578.0,2000.0,15,2189,589.0,4,37894.0,2,1,22367,Excellent,0.721,1
30,Employed,74990.0,2322.0,13,2056,583.0,5,3617.0,0,0,40393,Excellent,0.048,1
64,Self-Employed,47444.0,1057.0,10,2275,716.0,5,18950.0,1,1,22596,Good,0.399,1
31,Employed,66590.0,426.0,10,586,791.0,3,5559.0,1,0,15810,Average,0.083,0
35,Self-Employed,16584.0,577.0,3,667,638.0,3,4042.0,3,0,3396,Poor,0.244,0
36,Employed,53307.0,2641.0,3,1065,727.0,2,33489.0,6,0,3966,Good,0.628,0
37,Employed,21837.0,966.0,8,1424,566.0,5,10684.0,0,1,8795,Good,0.489,1
46,Employed,28297.0,1322.0,13,1790,694.0,2,14388.0,3,1,8409,Good,0.508,0
22,Employed,49620.0,4200.0,3,314,730.0,6,14835.0,1,0,5719,Good,0.299,0
32,Self-Employed,110972.0,7110.0,13,4247,571.0,3,7159.0,2,0,20928,Poor,0.065,1
46,Employed,67457.0,2389.0,14,3251,665.0,4,33122.0,2,0,15592,Average,0.491,0
43,Employed,55554.0,3278.0,10,1193,734.0,2,29204.0,0,0,9086,Good,0.526,0
38,Employed,54412.0,246.0,14,3155,460.0,3,10363.0,1,0,28903,Good,0.19,1
52,Employed,37145.0,1304.0,11,832,780.0,4,6332.0,2,0,2677,Poor,0.17,0
58,Employed,40778.0,791.0,6,1479,707.0,2,13287.0,2,0,2264,Good,0.326,0
23,Self-Employed,69574.0,5328.0,13,2072,734.0,1,27961.0,1,0,19956,Poor,0.402,0
58,Employed,25672.0,1520.0,6,867,649.0,0,5040.0,1,0,5542,Good,0.196,0
23,Employed,76212.0,2287.0,5,1408,551.0,3,42301.0,0,0,13124,Poor,0.555,1
50,Employed,44418.0,2851.0,7,1003,720.0,2,29602.0,3,0,3299,Average,0.666,1
21,Employed,86608.0,5904.0,11,4126,674.0,1,27191.0,0,0,33469,Excellent,0.314,0
50,Employed,93311.0,3484.0,4,4514,682.0,1,40440.0,1,1,31980,Good,0.433,0
65,Unemployed,21914.0,1639.0,11,1585,762.0,4,13263.0,0,0,5293,Poor,0.605,0
52,Self-Employed,,779.0,15,1504,737.0,2,19068.0,0,0,21140,Good,0.477,0
48,Employed,34357.0,711.0,15,1566,824.0,2,16938.0,2,0,10427,Good,0.493,0
41,Employed,20294.0,100.0,13,100,692.0,1,6541.0,1,0,12653,Excellent,0.322,0
33,Self-Employed,31169.0,3695.0,12,376,628.0,1,12782.0,3,0,13104,Good,0.41,1
47,Employed,200000.0,4677.0,11,9589,666.0,4,91451.0,1,0,46159,Good,0.457,0
56,Employed,76904.0,4016.0,10,4019,711.0,1,14520.0,0,0,16351,Average,0.189,0
27,Employed,157881.0,1510.0,6,1940,756.0,1,56399.0,2,0,35985,Excellent,0.357,0
42,Employed,86777.0,2988.0,1,2392,570.0,3,50175.0,2,0,40142,Average,0.578,1
30,Unemployed,36573.0,1858.0,3,1808,681.0,3,23362.0,1,0,1460,Good,0.639,0
59,Self-Employed,44583.0,2354.0,7,1842,801.0,5,32589.0,1,1,17410,Poor,0.731,0
35,Employed,76018.0,6002.0,15,1174,662.0,2,48324.0,1,0,17967,Good,0.636,0
35,Employed,69963.0,100.0,11,3564,750.0,2,5419.0,0,0,7598,Average,0.077,0
24,Self-Employed,40037.0,1869.0,9,490,717.0,2,12726.0,1,0,6849,Good,0.318,0
52,Self-Employed,23971.0,1052.0,12,100,752.0,0,3873.0,1,0,5658,Poor,0.162,0
43,Employed,200000.0,11923.0,1,7140,619.0,1,120000.0,4,0,13392,Excellent,0.6,0
26,Employed,50892.0,1847.0,15,2102,620.0,2,8045.0,2,0,14223,Poor,0.158,0
44,Employed,45979.0,2229.0,4,565,682.0,1,35493.0,2,0,11800,Average,0.772,0
40,Self-Employed,58537.0,3302.0,13,1349,565.0,1,33454.0,1,1,15714,Excellent,0.572,1
57,Self-Employed,48126.0,1848.0,7,1412,660.0,4,34317.0,1,0,12950,Average,0.713,0
40,Employed,58841.0,2701.0,15,1155,699.0,2,32345.0,1,0,22561,Good,0.55,0
32,Self-Employed,111626.0,6224.0,12,2472,814.0,3,48086.0,1,0,5541,Good,0.431,0
53,Employed,51359.0,3432.0,10,2622,710.0,3,27857.0,0,0,7471,Excellent,0.542,0
48,Employed,29016.0,486.0,9,668,727.0,0,12887.0,2,0,10708,Average,0.444,0
28,Employed,50321.0,1667.0,8,1989,767.0,1,12154.0,1,0,5685,Good,0.242,0
21,Employed,42602.0,681.0,2,1332,608.0,6,1610.0,0,0,1000,Average,0.038,1
57,Employed,120359.0,7189.0,2,3425,668.0,2,14626.0,0,0,36773,Good,0.122,0
42,Employed,104737.0,4071.0,9,1345,850.0,2,87012.0,1,0,39794,Poor,0.831,0
26,Employed,58351.0,6216.0,12,1273,674.0,1,11169.0,3,0,27803,Excellent,0.191,0
41,Employed,27222.0,100.0,2,1421,764.0,2,10663.0,1,0,7009,Good,0.392,0
52,Employed,28025.0,927.0,10,1155,752.0,2,9734.0,2,0,8645,Excellent,0.347,0
55,Employed,55459.0,5566.0,14,2963,569.0,5,36105.0,1,0,21730,Average,0.651,1
35,Employed,66176.0,4829.0,7,1696,703.0,3,30132.0,1,0,9558,Good,0.455,0
25,Employed,44759.0,3875.0,12,2476,691.0,0,13112.0,2,0,23281,Excellent,0.293,0
26,Employed,42235.0,1428.0,10,100,705.0,1,18365.0,1,0,1000,Good,0.435,0
45,Self-Employed,39698.0,2594.0,11,1924,623.0,2,24449.0,0,0,13364,Good,0.616,0
60,Self-Employed,54297.0,1824.0,9,1407,596.0,3,3391.0,2,1,9726,Average,0.062,1
49,Self-Employed,15000.0,100.0,8,100,644.0,2,4556.0,2,0,1000,Average,0.304,0
27,Employed,30012.0,2223.0,12,2088,673.0,1,11467.0,3,0,12995,Excellent,0.382,0
60,Employed,38957.0,398.0,11,765,769.0,1,4531.0,1,0,9969,Average,0.116,0
33,Self-Employed,,5630.0,15,2281,816.0,3,11172.0,2,0,2140,Poor,0.105,0
58,Employed,35154.0,509.0,11,2235,785.0,2,8669.0,1,0,16129,Average,0.247,0
38,Employed,60739.0,3159.0,14,1884,745.0,2,13318.0,0,0,11774,Average,0.219,0
22,Employed,62298.0,2415.0,12,1584,605.0,5,32007.0,2,1,17415,Poor,0.514,1
